message_id,user_id,timestamp,message
00026_051,user_00026,1782780215,bye
00026_053,user_00026,1782780364,zzz
00026_055,user_00026,1782780402,phone off
00026_057,user_00026,1782780481,ok
00026_059,user_00026,1782780560,bye for real
00026_061,user_00026,1782780653,"seriously, night"
00026_063,user_00026,1782780734,done
00026_065,user_00026,1782780865,bye
00026_067,user_00026,1782780991,night
00026_069,user_00026,1782781121,bye
00026_071,user_00026,1782781254,...
00026_073,user_00026,1782781344,night
00026_075,user_00026,1782781432,done
00026_077,user_00026,1782781537,bye
00026_079,user_00026,1782781640,...
00026_081,user_00026,1782781733,yeah. thanks. driving now
00026_083,user_00026,1782781837,👍
00026_085,user_00026,1782781977,bye
00026_087,user_00026,1782782097,🚗
00026_089,user_00026,1782782204,driving
00026_091,user_00026,1782782310,👍
00026_093,user_00026,1782782392,.
00026_095,user_00026,1782782472,🌮
00026_097,user_00026,1782782542,👍
00043_001,user_00043,1782852581,"not much honestly. just kinda drifting through the week, moved to a new city for work like a month ago and it still doesn't feel like home"
00043_003,user_00043,1782852703,"chicago. and yeah that's exactly it, i can find the grocery store but i still call my old place ""home"" when i talk to people"
00043_005,user_00043,1782852766,"got a job at a logistics company, better title, more money. on paper it was the obvious move but i mostly just go to work and come back to a half unpacked apartment"
00043_007,user_00043,1782852882,"definitely the second one. i get home and just kind of sit there, boxes can wait another week i guess"
00043_009,user_00043,1782852983,"That's a telling detail — music's usually the first thing back, not the last. What kind of stuff's in those crates?"
00043_011,user_00043,1782853113,"lol yeah sorry, brain's a little fried. there is actually, couple hundred records but my turntable's still bubble wrapped"
00043_013,user_00043,1782853196,"yeah maybe this weekend. i keep saying that though, last two weekends i just slept a lot and watched stuff on my laptop"
00043_015,user_00043,1782853336,"true. it's like ten minutes of work realistically, i just can't seem to make myself do it"
00043_017,user_00043,1782853434,"sorry, dozed off on the couch with my phone. sleep's been all over the place honestly, appetite too — some days i forget to eat till like 3"
00043_019,user_00043,1782853508,pretty much since i got here. figured it'd sort itself out once i settled but it hasn't yet
00043_021,user_00043,1782853560,"not really. couple guys at work are friendly but we don't hang out, and i keep meaning to text my old friends back and just... don't"
00043_023,user_00043,1782853694,"my buddy dave, we used to grab beers every couple weeks. he sent me something last week and i just left it sitting there"
00043_025,user_00043,1782853861,"yeah you're right. i'll do that tonight, and maybe the turntable too"
00043_027,user_00043,1782853994,"probably something familiar, maybe a springsteen record my dad gave me. feels right for a new place"
00043_029,user_00043,1782854112,thanks man. this helped more than i expected honestly
00043_031,user_00043,1782854189,will do. gonna go dig out that box before i talk myself out of it
00043_033,user_00043,1782854336,thanks. later man 🙏
00043_035,user_00043,1782854401,"🎧 gonna crank it loud, neighbors can deal"
00043_037,user_00043,1782854468,"alright, springsteen's on. night man 🎶"
00043_039,user_00043,1782854616,"heh. ""welcome home"" — yeah. thanks for that. night"
00043_041,user_00043,1782854692,night 👋
00043_043,user_00043,1782854755,"alright im out, for real this time 😄"
00043_045,user_00043,1782854885,night 🎶
00043_047,user_00043,1782854960,out 👋
00043_049,user_00043,1782855009,"ok putting the phone down now, for real. thanks again man"
00043_051,user_00043,1782855106,night 🎶 👋
00043_053,user_00043,1782855206,ok phone's going in the other room now lol. take care
00043_055,user_00043,1782855261,👋
00043_057,user_00043,1782855308,alright thats it from me. night 🎶
00043_059,user_00043,1782855361,😴
00043_061,user_00043,1782855461,thanks. out for real 👋
00043_063,user_00043,1782855603,night 🎶 out
00043_065,user_00043,1782855756,zzz 😴
00043_067,user_00043,1782855899,"alright, silence from me now. bye man 🎶"
00043_069,user_00043,1782855991,👋 done
00043_071,user_00043,1782856108,ok. done for real. 🎶 night
00043_073,user_00043,1782856207,😴 out
00043_075,user_00043,1782856259,that's all from me 👋 night man
00043_077,user_00043,1782856391,night 🎶 👋 done
00043_079,user_00043,1782856522,"👋 out. thanks again man, really"
00043_081,user_00043,1782856659,night man. take it easy 🎶
00043_083,user_00043,1782856778,"🎧 alright, side b. night"
00043_085,user_00043,1782856881,heh yeah it is. ok. night 👋
00031_001,user_00031,1782894679,"eh, kinda a nothing day honestly. woke up at like 11 and just been on my phone since"
00031_003,user_00031,1782894796,mostly void lol. i keep opening the same 3 apps like something new is gonna happen
00031_005,user_00031,1782894897,little of both maybe? i stopped working a few months ago so like.. every day is kind of this now
00031_007,user_00031,1782894983,"my call, technically. i got lucky with some money stuff so i didnt really need to keep going"
00031_009,user_00031,1782895116,yeah i think thats the thing. i thought id feel free but mostly i just feel kinda useless
00031_011,user_00031,1782895252,not really. i had this idea id get into cooking or gym stuff but i havent started any of it
00031_013,user_00031,1782895348,"probably cooking, i already have to eat anyway. just usually end up ordering something instead"
00031_015,user_00031,1782895438,i think theres pasta and some eggs. so like the bare minimum lol
00031_017,user_00031,1782895551,"maybe. no promises tho, my track record is bad lately<br>we'll see if i can get off the couch"
00031_019,user_00031,1782895658,"true, pasta doesnt judge"
00031_021,user_00031,1782895707,"lol fair, thats definitely the most likely outcome<br>ill let you know if i survive it"
00031_023,user_00031,1782895783,appreciated. honestly this was more talking than ive done all week lol
00031_025,user_00031,1782895909,yeah a couple people. i just kinda let it sit and then it feels weird to reply so late
00031_027,user_00031,1782895976,yeah probably. ill maybe do that after the pasta thing<br>one task at a time or whatever
00031_029,user_00031,1782896088,"alright, wish me luck. thanks for the push i guess"
00031_031,user_00031,1782896225,will do. later
00031_033,user_00031,1782896305,👊
00031_035,user_00031,1782896400,alright im actually getting up. crazy
00031_037,user_00031,1782896487,"ok going for real now, byeee"
00031_039,user_00031,1782896555,👋
00031_041,user_00031,1782896655,"Ha, fair — signing off for real. Enjoy it."
00031_043,user_00031,1782896752,lol ok bye for real bye
00031_045,user_00031,1782896800,alright im out. gonna go crack some eggs badly
00031_047,user_00031,1782896919,will do 🫡
00031_049,user_00031,1782896973,ok leaving. actually in the kitchen now lol
00031_051,user_00031,1782897090,eggs are out. no going back now
00032_001,user_00032,1783692773,"not much honestly, been debugging the same api issue since like 9am. finally cracked it about 20 min ago so i'm feeling pretty smug lol"
00032_003,user_00032,1783692848,a trailing slash. the endpoint redirected and dropped the auth header. eight hours for one character
00032_005,user_00032,1783692952,"think im gonna go for a walk actually, it's nice out and i've been in this chair way too long. working from home means i basically never leave the house"
00032_007,user_00032,1783693043,"yeah. i should really do it more, i keep meaning to but the day just kinda eats itself, ya know"
00032_009,user_00032,1783693156,that's not a bad idea. lunch is like the one thing i actually stop for so it'd be an easy hook
00032_011,user_00032,1783693316,"ha, thanks. gonna go touch some grass before the sun ditches me"
00032_013,user_00032,1783693416,later 👋
00032_015,user_00032,1783693515,✌️
00032_017,user_00032,1783693640,will do 🙂
00032_019,user_00032,1783693776,"alright, signing off. good chat 👋"
00032_021,user_00032,1783693905,you too 🙂
00032_023,user_00032,1783694041,heading out now for real lol
00032_025,user_00032,1783694139,✌️ bye
00032_027,user_00032,1783694280,🙂
00032_029,user_00032,1783694377,"ok im actually gone now lol, laptop's closing"
00032_031,user_00032,1783694466,👍
00032_033,user_00032,1783694541,"done, walking now"
00032_035,user_00032,1783694650,🌞
00032_037,user_00032,1783694756,"ok phone going in pocket, bye for real"
00032_039,user_00032,1783694856,👋
00032_041,user_00032,1783694933,(walking)
00032_043,user_00032,1783695062,"yeah it's good out here, birds and everything"
00032_045,user_00032,1783695191,"me too. alright, actually putting the phone away now"
00032_047,user_00032,1783695267,👋
00032_049,user_00032,1783695423,ok 🙂
00032_051,user_00032,1783695579,"thanks, i will"
00032_053,user_00032,1783695682,you too 🙂
00032_055,user_00032,1783695774,bye 👋
00032_057,user_00032,1783695843,"alright, phone's in the pocket. later"
00032_059,user_00032,1783695959,🌞
00032_061,user_00032,1783696078,"ok that's me done, enjoy your day"
00032_063,user_00032,1783696149,👋 later
00032_065,user_00032,1783696224,"🙂 ok signing off for real this time, thanks for the chat"
00013_001,user_00013,1784050490,not much honestly. kid finally went down for a nap so im just sitting here staring at the wall
00013_003,user_00013,1784050638,wall staring is winning ngl. theres dishes and laundry piled up but i cant make myself get up
00013_005,user_00013,1784050724,like im just the furniture he came with
00013_007,user_00013,1784050838,"not really. my partner asks how he slept, never how i slept. friends all kinda vanished after the baby"
00013_009,user_00013,1784050925,"honestly? just sleep. not even fun stuff, i'm too wiped for that. maybe a shower where nobody's crying outside the door"
00013_011,user_00013,1784051030,"i could ask i guess. feels dumb to ask for twenty minutes tho, like its not a big thing to need"
00013_013,user_00013,1784051132,"i dunno. i just feel like im doing all this and nobodys watching, and also doing it badly"
00013_015,user_00013,1784051252,"yeah maybe. i just dont feel like myself anymore, like i used to have stuff i cared about and now its just survival mode"
00013_017,user_00013,1784051413,"i used to play guitar, like a lot. it's been sitting in the closet since he was born, i think theres dust on the case"
00013_019,user_00013,1784051493,"maybe. i probably wouldnt touch it tho, i barely have the energy to eat some days"
00013_021,user_00013,1784051539,"months i guess. since like a few weeks after he was born, so most of this year"
00013_023,user_00013,1784051659,"nah. i dont really have a doctor, and it feels like theyd just say welcome to parenthood"
00013_025,user_00013,1784051767,i mean im not the one who gave birth so idk if that even counts for me
00013_027,user_00013,1784051838,huh. i didnt know that was a thing for guys
00013_029,user_00013,1784051923,that kinda makes me feel less like im just being weak about it
00013_031,user_00013,1784052063,yeah. maybe ill look into finding a doctor or something. no promises tho
00013_033,user_00013,1784052207,"ok. ill try. thanks for actually asking about me, that was kinda nice"
00013_035,user_00013,1784052307,thanks. gonna go stare at the wall a bit longer lol
00013_037,user_00013,1784052398,"yeah, ill try. take care"
00013_039,user_00013,1784052495,"ha, ill let you know. bye"
00013_041,user_00013,1784052594,thanks 🙂 out for now
00013_043,user_00013,1784052714,bye 👋
00013_045,user_00013,1784052800,🙂
00013_047,user_00013,1784052868,"ok im really going now, kid's stirring"
00013_049,user_00013,1784052977,yeah. bye 👋
00013_051,user_00013,1784053081,thanks. see ya
00013_053,user_00013,1784053224,👋
00013_055,user_00013,1784053333,ok bye for real
00013_057,user_00013,1784053499,k bye 🙂
00013_059,user_00013,1784053617,night
00013_061,user_00013,1784053699,thanks. doubt it but thanks 🙂
00013_063,user_00013,1784053869,yeah me too. ok gone for real now 👋
00013_065,user_00013,1784053956,thanks 🙂
00013_067,user_00013,1784054095,ok logging off. thanks again for listening
00013_069,user_00013,1784054208,will try. bye 🙂
00013_071,user_00013,1784054345,👋 done
00013_073,user_00013,1784054401,🙂 gone
00022_001,user_00022,1784112895,honestly just trying to figure out my shop's numbers. sales have been down like 3 months straight and i keep staring at the spreadsheet like it's gonna change lol
00022_003,user_00022,1784113055,"little home goods + gift shop, going on 4 years. candles, ceramics, mostly local makers

the holidays carried us but jan-march has been brutal"
00022_005,user_00022,1784113176,"it's always slow but this year is worse. foot traffic is just... not there

i think people are being careful with money, which honestly same"
00022_007,user_00022,1784113291,"fewer people for sure. and the ones who do come in buy the $12 candle instead of the $40 bowl

i've been trying some stuff, posted more on instagram, did a little pop-up at a farmers market last month. that actually went okay"
00022_009,user_00022,1784113374,"better than a saturday actually, which stung a little but also good info

i'm thinking of doing it monthly once the weather's decent. plus i met a couple makers there i might carry"
00022_011,user_00022,1784113483,"yeah exactly. it's kind of the one thing lately that's felt like momentum

anyway i should probably get back to the spreadsheet before i lose my nerve lol"
00022_013,user_00022,1784113631,thanks! feeling a bit better about it honestly. have a good one 🙂
00022_015,user_00022,1784113787,"appreciate it, gonna go crunch these numbers now 👋"
00022_017,user_00022,1784113912,👋 will do
00022_019,user_00022,1784113945,"ha, fingers crossed 🤞 bye!"
00022_021,user_00022,1784114078,"ok actually closing the laptop tab now, for real 😄 bye!"
00022_023,user_00022,1784114200,😄👋
00022_025,user_00022,1784114310,"thanks, you too!"
00022_027,user_00022,1784114445,bye! 🙂
00022_029,user_00022,1784114569,ok this is the last one i promise 😅 have a good day!
00022_031,user_00022,1784114670,"thanks! ok, spreadsheet time for real 👋"
00022_033,user_00022,1784114826,thanks 🙌 signing off
00022_035,user_00022,1784114922,👋 bye!
00022_037,user_00022,1784115039,😄 ok bye for real
00022_039,user_00022,1784115160,🙂
00022_041,user_00022,1784115311,"ok going now, bye!"
00022_043,user_00022,1784115371,👋
00022_045,user_00022,1784115419,ok gone for real now 😄
00022_047,user_00022,1784115501,bye 👋 wish me luck with these numbers
00022_049,user_00022,1784115585,"ha, thanks 🤞 bye!"
00022_051,user_00022,1784115763,👋😄
00022_053,user_00022,1784115859,"ok closing out now, thanks for the chat!"
00022_055,user_00022,1784115956,appreciate it 🙂 bye!
00022_057,user_00022,1784116091,👋 ok done
00022_059,user_00022,1784116168,"thanks, you too 🙂"
00022_061,user_00022,1784116271,ok bye! 👋
00022_063,user_00022,1784116399,"😄 alright, actually leaving now"
00022_065,user_00022,1784116508,bye! 🙂
00022_067,user_00022,1784116665,👋
00022_069,user_00022,1784116776,"ok done for real, thanks again 🙂"
00022_071,user_00022,1784116844,thanks 🙂 bye!
00022_073,user_00022,1784116980,👋 ok going to actually do the numbers now
00022_075,user_00022,1784117037,thanks! 🙌 bye
00038_001,user_00038,1784281038,"not much honestly. been up since 5 with my mom, she's been getting confused at night lately so i don't really sleep through anymore"
00038_003,user_00038,1784281148,"the days blur together. do you have anyone helping you with her care, or is it mostly on you?"
00038_005,user_00038,1784281237,mostly me. my sister's out of state so she checks in by phone and that's kind of it
00038_007,user_00038,1784281327,"yeah, that's a very different thing from someone showing up. You end up doing emotional labor for her *and* the actual caregiving.

Does she know how thin you're stretched, or do you tend to keep it light on those calls?"
00038_009,user_00038,1784281414,i think part of it is i don't want to hear her get defensive. so i just say we're managing and move on
00038_011,user_00038,1784281526,and honestly i'd rather fall apart than keep doing this flat thing where i just get through the day
00038_013,user_00038,1784281584,"nah nothing dramatic, i just mean i barely feel anything anymore. i used to play guitar in the evenings and now i just sit there scrolling til i pass out"
00038_015,user_00038,1784281718,i miss it in theory. but when i look at it i just think about how out of practice i am and it's not worth the effort
00038_017,user_00038,1784281802,"yeah maybe. i know that's the right answer, i just don't know if i'll actually do it"
00038_019,user_00038,1784281891,"probably get her settled around 8, then the usual couch and phone routine. maybe i'll leave the guitar out where i can see it, we'll see"
00038_021,user_00038,1784282036,thanks. we'll see how the night goes
00038_023,user_00038,1784282131,"yeah, maybe. take care"
00038_025,user_00038,1784282302,Understood — the conversation has ended.
00038_027,user_00038,1784282415,yeah. later
00038_029,user_00038,1784282509,g'night
00038_031,user_00038,1784282619,thanks 🙏
00038_033,user_00038,1784282729,yeah. signing off now
00038_035,user_00038,1784282835,*out*
00038_037,user_00038,1784282953,yep. bye
00038_039,user_00038,1784283030,(closing the app)
00038_041,user_00038,1784283177,yep. done for tonight
00038_043,user_00038,1784283288,thanks. bye
00038_045,user_00038,1784283329,bye
00038_047,user_00038,1784283505,yeah
00038_049,user_00038,1784283605,night
00038_051,user_00038,1784283759,yep
00038_053,user_00038,1784283846,done
00038_055,user_00038,1784283934,"yep, night"
00038_057,user_00038,1784283990,yep
00038_059,user_00038,1784284086,"yep, out"
00038_061,user_00038,1784284188,done
00038_063,user_00038,1784284281,bye
00038_065,user_00038,1784284383,yep
00038_067,user_00038,1784284523,night
00038_069,user_00038,1784284630,yep
00038_071,user_00038,1784284688,"yeah, i'll try"
00038_073,user_00038,1784284818,thanks. night
00038_075,user_00038,1784284904,yep
00038_077,user_00038,1784285011,done
00038_079,user_00038,1784285111,yeah bye
00038_081,user_00038,1784285255,yep
00038_083,user_00038,1784285291,night
00038_085,user_00038,1784285371,"yeah, thanks"
00021_001,user_00021,1784479924,honestly not much. i stopped working a couple months ago and i still haven't figured out what to do with my days
00021_003,user_00021,1784480023,bit of both but mostly disorienting tbh. i thought i'd be doing all this stuff i never had time for and instead i'm just kinda... on my phone til 2pm
00021_005,user_00021,1784480085,"there was a list kinda. guitar, get back into cycling, learn to actually cook. none of it's happened"
00021_007,user_00021,1784480187,guitar maybe. it's literally sitting in the corner of my room lol. i just look at it and think about it instead of picking it up
00021_009,user_00021,1784480266,"yeah i know that's the advice. i just feel like i should be doing more than two minutes, which is probably why i do zero"
00021_011,user_00021,1784480337,"played a bit in high school, so like basic chords. nothing impressive"
00021_013,user_00021,1784480412,there was a neil young one i used to mess with. probably sounds terrible now but yeah maybe
00021_015,user_00021,1784480493,"ha yeah fair. i'll maybe try it tonight when i'm not doing anything, which is like all the time"
00021_017,user_00021,1784480622,"yeah i'll see. worst case it sounds bad and i put it back in the corner, which is where it already is anyway"
00021_019,user_00021,1784480692,thanks. appreciate you not making it a whole thing
00021_021,user_00021,1784480780,ha yeah exactly. alright im gonna go find a pick or something
00021_023,user_00021,1784480847,"thanks man, later"
00021_025,user_00021,1784481001,👋
00021_027,user_00021,1784481148,"yep, you too"
00021_029,user_00021,1784481254,later 🙂
00021_031,user_00021,1784481391,alright im out for real lol
00021_033,user_00021,1784481511,"yep, bye"
00021_035,user_00021,1784481679,done ✌️
00021_037,user_00021,1784481797,...
00021_039,user_00021,1784481866,"nah im good, just gonna go mess with the guitar"
00021_041,user_00021,1784481955,yep. later for real this time
00021_043,user_00021,1784482081,👋 out
00021_045,user_00021,1784482128,ok im actually going now lol
00021_047,user_00021,1784482260,alright. thanks again 🎸
00021_049,user_00021,1784482360,🎸✌️
00021_051,user_00021,1784482426,alright im gone lol
00021_053,user_00021,1784482502,bye 👋
00021_055,user_00021,1784482641,ok. going to find that pick now
00021_057,user_00021,1784482692,thanks lol. hopefully its in the couch somewhere
00021_059,user_00021,1784482852,"ha yeah. alright, off i go"
00021_061,user_00021,1784482958,👋 later
00021_063,user_00021,1784483077,ok bye for real 🎸
00021_065,user_00021,1784483169,will do 👋
00021_067,user_00021,1784483263,alright 👋
00021_069,user_00021,1784483417,"done, going now lol"
00021_071,user_00021,1784483541,yep 🎸 bye
00021_073,user_00021,1784483654,👋
00021_075,user_00021,1784483750,"ok lol this is silly, im logging off. later"
00021_077,user_00021,1784483869,👋
00021_079,user_00021,1784483971,"alright, out. thanks for the chat"
00021_081,user_00021,1784484087,yep 👋 bye
00001_001,user_00001,1785229067,"hey. not a whole lot honestly, just been staring at spreadsheets for my shop most of the day. numbers aren't great"
00001_003,user_00001,1785229169,little coffee and sandwich spot downtown. been open almost 3 years but foot traffic's been dead since a couple offices nearby went remote
00001_005,user_00001,1785229280,mostly just quieter overall. i still get some weekend regulars but weekdays used to be where i made my money
00001_007,user_00001,1785229414,"honestly more survival mode. i've had ideas, like a lunch deal or catering, but i just can't seem to get myself to actually do any of it"
00001_009,user_00001,1785229468,energy mostly. i'm at the shop 60ish hours a week and when i get home i just sit there. sleep's been kinda garbage too
00001_011,user_00001,1785229625,couple months maybe? i fall asleep fine but wake up at like 4 and my brain just starts running through bills
00001_013,user_00001,1785229745,"same loop, every time. never once solved anything at 4am"
00001_015,user_00001,1785229861,usually just lie there til my alarm. sometimes i scroll my phone which probably makes it worse
00001_017,user_00001,1785229921,"nah, haven't. feels kinda dumb to go in and be like ""hey i wake up early and worry about money"""
00001_019,user_00001,1785230014,"yeah maybe. i guess i just figure it'd fix itself once business picks up, but business picking up kinda depends on me having energy to do something about it"
00001_021,user_00001,1785230089,"fair point. i hadn't really thought of it that way, i just kept blaming myself for not hustling harder"
00001_023,user_00001,1785230240,"yeah. i think i needed to hear that honestly, i've been pretty hard on myself about the whole thing"
00001_025,user_00001,1785230343,"true. appreciate you saying that, i don't really talk about this stuff much"
00001_027,user_00001,1785230433,"yeah, i might. maybe i'll call this week when i get a slow minute at the shop"
00001_029,user_00001,1785230545,"ha, yeah that's the one thing i got plenty of. sure, i'll let you know"
00001_031,user_00001,1785230642,thanks man. gonna go make myself something to eat and try not to look at the numbers again tonight
00001_033,user_00001,1785230704,will do. take it easy
00001_035,user_00001,1785230753,later 👋
00001_037,user_00001,1785230799,night 🙏
00001_039,user_00001,1785230865,"thanks, fingers crossed 🤞 later"
00001_041,user_00001,1785230956,"night man, signing off 👋"
00001_043,user_00001,1785231050,✌️
00001_045,user_00001,1785231171,"alright, out for real this time. thanks again 🙏"
00001_047,user_00001,1785231249,will try. night 🌙
00001_049,user_00001,1785231360,night 👋
00001_051,user_00001,1785231483,😴
00001_053,user_00001,1785231537,😴 out
00001_055,user_00001,1785231664,zzz
00001_057,user_00001,1785231757,out cold 😴
00001_059,user_00001,1785231804,💤
00001_061,user_00001,1785231906,"💤 ok for real, night"
00001_063,user_00001,1785232023,👋
00001_065,user_00001,1785232116,night
00001_067,user_00001,1785232221,💤
00001_069,user_00001,1785232322,💤 thanks
00001_071,user_00001,1785232417,🌙
00001_073,user_00001,1785232522,ok goodnight for real lol
00001_075,user_00001,1785232660,😄 night
00001_077,user_00001,1785232782,"💤 alright, phone's going down. later"
